# file_id: 12
# date: 2024-04-09
# instrument: qwe
# sample: qwe
# spring_constant: 122
# inv_ols: 23
# tip_geometry: 12
# tip_radius: 123
# sampling_rate: 23
# velocity: 2
# geometry: approach
# parameter: force
# unit: N
# value: 1.07171586320023e-12
# curve_id: 0
# file_id: file_0
# date: 2025-05-20
# instrument: unknown
# sample: unknown
# spring_constant: 0.1
# inv_ols: 2.2e-08
# tip_geometry: pyramid
# tip_radius: 1e-06
# segment_type: approach
# sampling_rate: 100000.0
# velocity: 1e-06
# no_points: 2000
# Index	Z (m)	Force (N)
1092	8.3447390310977e-13	1.181118138286e-06
1093	-9.2653228211023e-13	1.182302647486e-06
1094	-1.09967664960023e-12	1.183461138986e-06
1095	1.27743079209977e-12	1.184595787886e-06
1096	-4.5928299175023e-13	1.185700048686e-06
1097	-1.9283555876002298e-12	1.1869868122859999e-06
1098	-4.1016509261023004e-13	1.188127780986e-06
1099	1.73051407919977e-12	1.189283615286e-06
1100	8.465429021677e-14	1.190378755586e-06
1101	-2.8035489301023003e-13	1.191628195886e-06
1102	2.1516433102977002e-13	1.192775812586e-06
1103	4.5421913546976997e-13	1.193844750586e-06
1104	-9.3181212765023e-13	1.194899817986e-06
1105	-4.2925676091023003e-13	1.196020842486e-06
1106	1.07129286699977e-12	1.197153408786e-06
1107	1.6464431522977e-13	1.198335260686e-06
1108	-6.8024416231023e-13	1.199460296586e-06
1109	1.7863505391977e-13	1.200601039486e-06
1110	6.943921887669998e-15	1.201689234286e-06
1111	-1.4213686194023e-13	1.202803826186e-06
1112	-1.41254461970023e-12	1.203981112786e-06
1113	-2.1780734527023e-13	1.205022463486e-06
1114	1.24579796929977e-12	1.206085738386e-06
1115	-8.3268783531023e-13	1.207281922586e-06
1116	-1.05114418290023e-12	1.2083484188859999e-06
1117	5.134063134677e-14	1.209551548686e-06
1118	4.1742087590977e-13	1.210748225286e-06
1119	-9.2407857796023e-13	1.211813736686e-06
1120	-7.7793712724023e-13	1.2128849214859999e-06
1121	1.54518030339977e-12	1.214030188786e-06
1122	4.2357704435977e-13	1.215112361286e-06
1123	-1.7294850570002301e-12	1.216300912586e-06
1124	-1.72490505270023e-12	1.217483882786e-06
1125	1.53801271229977e-12	1.218658614886e-06
1126	6.6571480147977e-13	1.2198841303859999e-06
1127	-7.473254640102301e-13	1.221029274586e-06
1128	-4.550513623130002e-15	1.222185939986e-06
1129	5.5050998372977e-13	1.2233615439859999e-06
1130	-3.0393649911023004e-13	1.2244319387859999e-06
1131	-7.763536604202301e-13	1.2256051113859999e-06
1132	-5.9757404973023e-13	1.226667309086e-06
1133	-1.3741263799002301e-12	1.227886453586e-06
1134	-2.10557242240023e-12	1.228948917986e-06
1135	-6.277658082302301e-13	1.230113575366e-06
1136	-2.1333931554023e-13	1.231171156316e-06
1137	-1.57574272220023e-12	1.232312996976e-06
1138	-1.03848861950023e-12	1.233435857916e-06
1139	-3.3855247120023e-13	1.234619587346e-06
1140	4.2191203082976996e-13	1.235761048406e-06
1141	8.101060406197699e-13	1.236788918396e-06
1142	-2.5239897505023e-13	1.2379308719059999e-06
1143	-2.3520470407230003e-14	1.2391438403659999e-06
1144	8.791250748277e-14	1.240177311936e-06
1145	-1.20117796790023e-12	1.241244249376e-06
1146	2.6705603559977e-13	1.242392768846e-06
1147	-3.5347430298023003e-13	1.243551188556e-06
1148	-1.70903143690023e-12	1.244613252826e-06
1149	-1.76842543930023e-12	1.245780710976e-06
1150	3.5664788205976997e-13	1.246858502766e-06
1151	-2.0322387150022999e-13	1.247996516706e-06
1152	-8.257624500802301e-13	1.249072728566e-06
1153	-4.2485202117023e-13	1.250260284706e-06
1154	-3.8383889183023e-13	1.251329499716e-06
1155	-5.5634183967023e-13	1.252455325596e-06
1156	-1.11647283880023e-12	1.253489976986e-06
1157	-5.7798092999023e-13	1.254711378596e-06
1158	3.8214644452977e-13	1.255776725836e-06
1159	-4.6708956834023e-13	1.256942039806e-06
1160	-2.7784155022023e-13	1.258091000426e-06
1161	1.00067949709977e-12	1.2593228870459999e-06
1162	1.9655585743977002e-13	1.260379165066e-06
1163	-1.76645979830023e-12	1.261423757726e-06
1164	1.13930769599977e-12	1.262631432376e-06
1165	1.4952250290997699e-12	1.263693250426e-06
1166	-1.00919996050023e-12	1.264824462436e-06
1167	-8.5087031859023e-13	1.266003205836e-06
1168	1.56974777279977e-12	1.267156229146e-06
1169	7.661889597276999e-14	1.268336932076e-06
1170	-1.30151937540023e-12	1.269423105716e-06
1171	-7.774466298302301e-13	1.270530187836e-06
1172	-4.2623101264023e-13	1.271701924126e-06
1173	2.961147450877e-14	1.2727819934859999e-06
1174	-1.21123620750023e-12	1.273900063326e-06
1175	1.4421138602977e-13	1.275070681346e-06
1176	-1.9389581576230005e-14	1.276195686486e-06
1177	-8.801066416902301e-13	1.277176199496e-06
1178	6.552512625097699e-13	1.2784244394560001e-06
1179	1.08349688069977e-12	1.279584757136e-06
1180	-8.7442027969023e-13	1.2807662192559999e-06
1181	7.993553476676999e-14	1.281930107166e-06
1182	4.9973680797977e-13	1.283020815426e-06
1183	3.7182165667977e-13	1.284180025106e-06
1184	1.17482920179977e-12	1.285283998656e-06
1185	1.32094996159977e-12	1.2864565556859999e-06
1186	2.2301837510977e-13	1.287502564136e-06
1187	2.4069949214769996e-14	1.288549516436e-06
1188	-2.0491177531002297e-12	1.2898035734259998e-06
1189	-1.37556866130023e-12	1.290856876246e-06
1190	-1.5383212145022998e-13	1.291984025576e-06
1191	-7.9283583383023e-13	1.2931540690760001e-06
1192	5.0995692392977e-13	1.294296751006e-06
1193	1.63669519179977e-12	1.295398744506e-06
1194	1.4924659141977e-13	1.2965364404059999e-06
1195	-1.25645812100023e-12	1.297653679236e-06
1196	1.1119348613976999e-13	1.2988542339359999e-06
1197	-9.057134422123e-14	1.299877374376e-06
1198	-1.01967932190023e-12	1.300991053236e-06
1199	1.6942879489977e-13	1.302171612526e-06
1200	-4.7404903279023e-13	1.303375296306e-06
1201	-3.1007075949023003e-13	1.304541348946e-06
1202	9.5537725400977e-13	1.305729879726e-06
1203	-8.345561070702301e-13	1.306860886556e-06
1204	-2.2197597319002297e-12	1.308006666786e-06
1205	4.9598931041977e-13	1.309149123006e-06
1206	3.04220273159977e-12	1.310305778106e-06
1207	1.82365746769977e-12	1.311431132056e-06
1208	-1.18173820460023e-12	1.312546780706e-06
1209	-9.4252152389023e-13	1.313739025356e-06
1210	-3.8776652244023e-13	1.314907591516e-06
1211	6.265006535477e-14	1.3159394831560001e-06
1212	-2.2351318111023e-13	1.317093193836e-06
1213	-2.1232545861023e-13	1.318309937716e-06
1214	-4.2665943717023004e-13	1.319235440316e-06
1215	-4.623160427102301e-13	1.320397912446e-06
1216	-7.6196249084023e-13	1.321430337566e-06
1217	-1.12682318600023e-12	1.322537378646e-06
1218	-8.445851359302301e-13	1.323815298796e-06
1219	-5.5780481209023e-13	1.324823624796e-06
1220	-3.0190391681023e-13	1.325847770656e-06
1221	6.599226356576999e-14	1.326930774176e-06
1222	4.671132533997699e-13	1.3280159629259998e-06
1223	-5.6972036944023e-13	1.3293091284059998e-06
1224	-3.0304922217023003e-13	1.330413625186e-06
1225	-1.39314745550023e-12	1.331580395966e-06
1226	-2.12937310920023e-12	1.332732106086e-06
1227	-1.39709090860023e-12	1.333924648256e-06
1228	-7.5638810344023e-13	1.335139904536e-06
1229	5.398420546077e-14	1.336110240316e-06
1230	2.9031023772977e-13	1.3373374076559999e-06
1231	-3.3695318189023003e-13	1.3384714820159999e-06
1232	1.4378296149977e-13	1.339549561066e-06
1233	1.8135774051977e-13	1.340681983686e-06
1234	1.03392134619977e-12	1.341830893006e-06
1235	5.4151793697977e-13	1.342931286056e-06
1236	-2.2571129107022998e-13	1.344030663436e-06
1237	5.596810316077e-14	1.345112476876e-06
1238	1.1898424023977e-13	1.3462252529059998e-06
1239	2.8168697685976996e-13	1.347384719066e-06
1240	7.0518706302977e-13	1.348537752636e-06
1241	-3.3477454576023003e-13	1.349623300456e-06
1242	6.7694634011977e-13	1.350695028996e-06
1243	-5.6327087624023e-13	1.3517841368059999e-06
1244	-1.3484512505023e-13	1.353046452546e-06
1245	5.178609549277e-14	1.354108444996e-06
1246	-4.5732952193023e-13	1.355196455056e-06
1247	-9.177020264723e-14	1.356450501786e-06
1248	2.1620253024977e-13	1.357570695306e-06
1249	1.02300382329977e-12	1.3586751920759998e-06
1250	4.074929527977e-14	1.359808466216e-06
1251	-1.77820739380023e-12	1.361122940286e-06
1252	-9.0962898686023e-13	1.362180192936e-06
1253	-1.6576958687023e-13	1.363372940296e-06
1254	7.115136275997699e-13	1.364515837666e-06
1255	-4.9138440392023e-13	1.3656707897159998e-06
1256	-1.9909419978023e-13	1.3666337182759999e-06
1257	6.1462395867977e-13	1.367790157936e-06
1258	-9.8787123451023e-13	1.368959370436e-06
1259	-9.1494291162023e-13	1.370160858726e-06
1260	-6.9541550270023e-13	1.371282837356e-06
1261	1.3382461050769998e-14	1.3723654920660001e-06
1262	5.7785125853977e-13	1.373533812006e-06
1263	-5.2601254716023e-13	1.3746861992359999e-06
1264	-6.9483493878023e-13	1.375742005326e-06
1265	-8.4253551401023e-13	1.376828497006e-06
1266	-8.6178662440023e-13	1.3779539125159998e-06
1267	-2.7495698731023e-13	1.379105304596e-06
1268	-4.3302860077023003e-13	1.380270515956e-06
1269	-9.338774868723001e-14	1.3813690212959999e-06
1270	5.509056313477e-14	1.382362861156e-06
1271	-1.8724436664023e-13	1.383567139976e-06
1272	-2.9656078128023e-13	1.384639001886e-06
1273	3.4418462288976996e-13	1.385658192496e-06
1274	3.5001582158977e-13	1.386941550076e-06
1275	-2.10830241170023e-12	1.388115574186e-06
1276	-7.5193467909023e-13	1.389228298926e-06
1277	6.5438467651977e-13	1.390354801926e-06
1278	-1.02948075030023e-12	1.391578593946e-06
1279	-9.3501070627023e-13	1.392634061486e-06
1280	2.9284548858977e-13	1.393764822086e-06
1281	5.2295206241977e-13	1.394998257866e-06
1282	-1.51890953010023e-12	1.396103113716e-06
1283	1.9669947702977002e-13	1.397110536896e-06
1284	1.2054798126997699e-12	1.3983211662359998e-06
1285	1.1641977860977002e-13	1.399513164656e-06
1286	7.2205993040977e-13	1.400587037396e-06
1287	9.7941040982977e-13	1.401749673676e-06
1288	-6.8357053803023e-13	1.4027749890960001e-06
1289	-9.5726322263023e-13	1.403824588306e-06
1290	-8.3635378615023e-13	1.4050847700959999e-06
1291	-5.3772484628023e-13	1.406309536766e-06
1292	1.20848121869977e-12	1.407267202296e-06
1293	9.9274268922977e-13	1.408418440486e-06
1294	-5.4505674797023e-13	1.409631460236e-06
1295	-1.42640269280023e-12	1.410597169066e-06
1296	-6.1333812520023e-13	1.411740487066e-06
1297	7.606389146277e-14	1.4128183711859998e-06
1298	1.5285655496977e-13	1.413994026536e-06
1299	-5.3154190130023e-13	1.415119093226e-06
1300	-4.9435781625023e-13	1.416245093516e-06
1301	-1.4120443854002301e-12	1.417436107046e-06
1302	-1.11540421170023e-12	1.418541814416e-06
1303	-2.0333584609022998e-13	1.419669640856e-06
1304	-7.651723034630001e-15	1.420773870886e-06
1305	1.24965622429977e-12	1.421826660746e-06
1306	1.00446229099977e-12	1.422994272786e-06
1307	-1.79840176840023e-12	1.424116784916e-06
1308	-1.23754658580023e-12	1.425298985696e-06
1309	7.8087336885977e-13	1.426476969906e-06
1310	-2.7751901470023e-13	1.427573946606e-06
1311	-1.70855067640023e-12	1.428620550096e-06
1312	-1.23671773040023e-12	1.429815564756e-06
1313	-5.0917862747023e-13	1.431048087456e-06
1314	5.7523324384977e-13	1.432107935716e-06
1315	3.9441983373977e-13	1.433216854246e-06
1316	-7.8992206015023e-13	1.4344268782860001e-06
1317	-1.71834845340023e-12	1.435456112756e-06
1318	9.7110359890977e-13	1.436593859956e-06
1319	2.05659626849977e-12	1.4376682251359999e-06
1320	8.4856444523977e-13	1.4387760254059999e-06
1321	-8.0327137916023e-13	1.439895449476e-06
1322	-2.2651666469002297e-12	1.440919933896e-06
1323	-9.8800390006023e-13	1.442006641026e-06
1324	-5.7851767777023e-13	1.443245278266e-06
1325	3.5586527701977e-13	1.444330826096e-06
1326	6.8536269140977e-13	1.445455318266e-06
1327	9.986336117677e-14	1.446645808576e-06
1328	-7.8370260172023e-13	1.447770906046e-06
1329	-6.6936923842023e-13	1.449042249966e-06
1330	2.15739896259977e-12	1.450071166406e-06
1331	1.55878643369977e-12	1.451305279306e-06
1332	-8.939513265602301e-13	1.452462026736e-06
1333	-6.3666413712023e-13	1.453557977506e-06
1334	-4.0638595006023003e-13	1.454646541576e-06
1335	-1.21531110900023e-12	1.455796353716e-06
1336	-2.9605446138023003e-13	1.4569542399359999e-06
1337	3.4695721120977e-13	1.458143735096e-06
1338	-1.49519525840023e-12	1.459332891686e-06
1339	-1.1052838140023001e-13	1.460506618286e-06
1340	7.7952358814977e-13	1.4616741995559999e-06
1341	8.7157887567977e-13	1.462766877606e-06
1342	-6.479162815223e-14	1.4638562008559999e-06
1343	-1.5892331413023e-13	1.4649062822560001e-06
1344	-1.19439255090023e-12	1.4660671026360001e-06
1345	9.611586361876999e-14	1.467072453436e-06
1346	6.5237887073977e-13	1.468193436926e-06
1347	-9.8189641622023e-13	1.4693110143159998e-06
1348	-8.3815755081023e-13	1.470365117356e-06
1349	-5.799647424923001e-14	1.471656466946e-06
1350	-4.0568732596023e-13	1.472743122776e-06
1351	6.0843614523977e-13	1.4738016680959998e-06
1352	1.03372539069977e-12	1.474961996036e-06
1353	-3.0537269499023003e-13	1.475989886546e-06
1354	-5.1240519974023e-13	1.477132240166e-06
1355	9.4500865001977e-13	1.478323705116e-06
1356	1.27942807809977e-12	1.479404677286e-06
1357	-2.0728295053023e-13	1.480478221726e-06
1358	-1.51188069010023e-12	1.481642407166e-06
1359	3.7811779336977e-13	1.482743302916e-06
1360	1.31703571919977e-12	1.483915665026e-06
1361	-4.9709997669023e-13	1.485083851596e-06
1362	-7.659764514223e-14	1.486188830556e-06
1363	4.4178508705977e-13	1.487394935536e-06
1364	6.9802190611977e-13	1.488429515106e-06
1365	-1.2407000459023e-13	1.489600020276e-06
1366	-5.636919128923e-14	1.490672446456e-06
1367	3.6173298916976996e-13	1.491905995086e-06
1368	1.04410373159977e-12	1.4930053929759999e-06
1369	5.178852972377e-14	1.494113747256e-06
1370	-9.866150864723e-14	1.495240229726e-06
1371	1.5957876715769998e-14	1.4964030506759999e-06
1372	-1.83924571870023e-12	1.4974959749460001e-06
1373	-9.5757723834023e-13	1.498635343116e-06
1374	-8.770894132302301e-13	1.499680889896e-06
1375	-4.4187702794023003e-13	1.500769094886e-06
1376	-4.579732906423e-14	1.501944883596e-06
1377	-1.7844827543023e-13	1.503025722406e-06
1378	7.157053721897699e-13	1.504218141466e-06
1379	5.1349386055977e-13	1.505364957886e-06
1380	-4.0000339819023e-13	1.506417573336e-06
1381	-4.564153832523e-14	1.507585636786e-06
1382	7.3453901207977e-13	1.508659509526e-06
1383	-6.096249868330002e-15	1.509863234336e-06
1384	-2.9208179752023004e-13	1.510952485776e-06
1385	-2.5199854416023004e-13	1.5121214725759998e-06
1386	-1.5530361367022999e-13	1.513043251036e-06
1387	3.4349451858976997e-13	1.514343136366e-06
1388	-5.0779111620023e-13	1.5155327033359998e-06
1389	-8.7008978398023e-13	1.516626694576e-06
1390	1.13072946839977e-12	1.517796789376e-06
1391	1.3356502783997699e-12	1.518987936286e-06
1392	4.422781038877e-14	1.520045589046e-06
1393	-1.7522778873022998e-13	1.521222865366e-06
1394	6.164033810297699e-13	1.522398613046e-06
1395	-2.0466250161022999e-13	1.523559094866e-06
1396	8.394471208276999e-14	1.524701581866e-06
1397	8.0733710363977e-13	1.525826043256e-06
1398	6.5148794244977e-13	1.5268566217059999e-06
1399	-8.6668551289023e-13	1.528086774506e-06
1400	-3.6809185598023003e-13	1.529158195256e-06
1401	1.35120622719977e-12	1.530188342816e-06
1402	1.83890305209977e-12	1.5312582862359998e-06
1403	1.9737984439977e-13	1.532425426356e-06
1404	-5.304574517002301e-13	1.5335534784959999e-06
1405	1.5133600447997699e-12	1.534562399546e-06
1406	1.1692329062997699e-12	1.535663161926e-06
1407	3.0548766368976997e-13	1.536773886106e-06
1408	-2.1075294584023e-13	1.538007055136e-06
1409	5.2919829738977e-13	1.539077101146e-06
1410	1.46736161179977e-12	1.540214314866e-06
1411	-6.1220377388023e-13	1.541300006316e-06
1412	-1.16803348800023e-12	1.5424765850059999e-06
1413	8.5444676277977e-13	1.543563948726e-06
1414	4.7676254233977e-13	1.544735356726e-06
1415	-2.1485097256023e-13	1.545800375666e-06
1416	-1.1167733810023001e-13	1.5469007892359999e-06
1417	-1.0076103229023001e-13	1.548097845506e-06
1418	-8.3859449515023e-13	1.549238393496e-06
1419	4.3059979878977e-13	1.550376633136e-06
1420	-5.636177540602301e-13	1.5514887628360001e-06
1421	-1.77713633240023e-12	1.552783097876e-06
1422	6.769257343576999e-14	1.553828860106e-06
1423	7.060764942469998e-15	1.554983422306e-06
1424	-5.5741046678023e-13	1.556199612186e-06
1425	-9.360317806923001e-14	1.557382941496e-06
1426	2.3990097940977e-13	1.5584762863960001e-06
1427	4.9592358620977e-13	1.559563403896e-06
1428	9.2796173517977e-13	1.560679339806e-06
1429	1.35889717779977e-12	1.561771638256e-06
1430	1.87024133309977e-12	1.562875539996e-06
1431	7.399430033597699e-13	1.5640298149360001e-06
1432	-6.0308758138023e-13	1.5651091661359999e-06
1433	-1.26724419550023e-12	1.5660794403659999e-06
1434	-1.28261027430023e-12	1.567393883656e-06
1435	6.0243698464977e-13	1.568535560166e-06
1436	2.5336409015997703e-12	1.569549764756e-06
1437	1.46455129299977e-12	1.570662520266e-06
1438	-1.34159897740023e-12	1.5718419202659998e-06
1439	-8.466870938002301e-13	1.5729057901659999e-06
1440	1.16174521389977e-12	1.574163981666e-06
1441	-9.028653927523001e-14	1.5753470237160001e-06
1442	4.1274715371977e-13	1.576389800476e-06
1443	1.01006467209977e-12	1.577477964426e-06
1444	3.5685114028977e-13	1.5785906070959999e-06
1445	-3.219363299223e-14	1.579715930266e-06
1446	1.22144471219977e-12	1.580810485766e-06
1447	2.2254491731977e-13	1.5820439728459999e-06
1448	-4.5096279256023e-13	1.583058936616e-06
1449	1.1464157336977e-13	1.584249837306e-06
1450	4.576781767297699e-13	1.585295312266e-06
1451	7.3034483325977e-13	1.586322823176e-06
1452	9.6877038915977e-13	1.587533893656e-06
1453	-5.1630361958023e-13	1.588690261506e-06
1454	-6.3005033338023e-13	1.5897929321159999e-06
1455	1.74479449129977e-12	1.591020386726e-06
1456	1.39803594979977e-12	1.5920776393760001e-06
1457	-6.2719132988023e-13	1.593362884666e-06
1458	-4.1346834313023004e-13	1.5943866714459999e-06
1459	-6.6636174687023e-13	1.595454050036e-06
1460	5.3911048319977e-13	1.5965992147160001e-06
1461	1.45156589139977e-12	1.597786606716e-06
1462	1.06049218709977e-12	1.598834759356e-06
1463	-5.8679892928023e-13	1.599970906096e-06
1464	2.5028053743977e-13	1.6010514473859999e-06
1465	1.41554415129977e-12	1.602197617476e-06
1466	-6.4422485646023e-13	1.603437691026e-06
1467	-1.63546534560023e-12	1.604584671606e-06
1468	-9.5945402990023e-13	1.605775490206e-06
1469	-7.900753314623e-14	1.6068436382459999e-06
1470	2.52568583699977e-12	1.607906707926e-06
1471	1.75510954219977e-12	1.6092091991159999e-06
1472	-1.56213415760023e-12	1.610234309356e-06
1473	-1.55197854880023e-12	1.6114031627759999e-06
1474	4.2317539635976997e-13	1.612519293606e-06
1475	4.3456637707976997e-13	1.6136428419159998e-06
1476	7.0275039848977e-13	1.614733580956e-06
1477	8.9111965947977e-13	1.615766980716e-06
1478	9.6853670304977e-13	1.616947837526e-06
1479	-1.4331016094023e-13	1.618149089856e-06
1480	1.5397264955977001e-13	1.619320641476e-06
1481	1.15607954279977e-12	1.620357744846e-06
1482	8.343839217876999e-14	1.621556401566e-06
1483	-7.1806723283023e-13	1.6226813041060001e-06
1484	-2.8727540978023004e-13	1.623743081106e-06
1485	-8.3273165145023e-13	1.624884234396e-06
1486	2.933153802377e-14	1.6259930195659999e-06
1487	1.9400600119977e-13	1.627156650996e-06
1488	-3.0694399066023003e-13	1.6282687191360001e-06
1489	9.114638244676999e-14	1.629283990696e-06
1490	4.8800868635977e-13	1.630404317586e-06
1491	4.8381815888977e-13	1.631516580656e-06
1492	-8.5380356611023e-13	1.632616583846e-06
1493	-6.118033429902301e-13	1.633764703206e-06
1494	4.6552126677977e-13	1.634887748816e-06
1495	7.8606558209977e-13	1.635931366846e-06
1496	-1.6584504801023e-13	1.637174692596e-06
1497	-7.1461792848023e-13	1.6383006210659998e-06
1498	1.9476486396997702e-12	1.639536047156e-06
1499	1.11653303729977e-12	1.640774745956e-06
1500	4.7332297491977e-13	1.641871938106e-06
1501	1.59481791069977e-12	1.642926841366e-06
1502	5.0297311717977e-13	1.644090288136e-06
1503	-9.0397061851023e-13	1.645119030166e-06
1504	-8.577275453602301e-13	1.646110951536e-06
1505	1.50621192759977e-12	1.647260702126e-06
1506	9.7979136687977e-13	1.648330573726e-06
1507	-7.7424074851023e-13	1.649415064846e-06
1508	6.9408088724977e-13	1.650570222086e-06
1509	2.0065241510997703e-12	1.651897715216e-06
1510	-6.9329528811023e-13	1.6531262983459998e-06
1511	-1.56989326670023e-12	1.654109273596e-06
1512	1.4841530176977e-13	1.655178067966e-06
1513	1.71152951699977e-12	1.656339503916e-06
1514	6.8216532989977e-13	1.657526783056e-06
1515	-1.37238225380023e-12	1.6586737533760001e-06
1516	-4.4926369980023004e-13	1.6597463949859998e-06
1517	1.29837856099977e-12	1.660879002266e-06
1518	1.42779198109977e-12	1.6620807983360001e-06
1519	5.774387416977e-14	1.6631114075660001e-06
1520	-8.7293296498023e-13	1.664292315676e-06
1521	-5.1782623064023e-13	1.665363479946e-06
1522	1.6366575464977e-13	1.666456906926e-06
1523	-2.8660262505300018e-15	1.667623041636e-06
1524	6.9911730975977e-13	1.6687665750859999e-06
1525	2.3075314190976997e-13	1.669845485136e-06
1526	4.1244287492976997e-13	1.670992127156e-06
1527	-1.7609072338022998e-13	1.6720529705659998e-06
1528	-2.5978442980023003e-13	1.6732494728259999e-06
1529	-2.5936695930023e-13	1.6743254794959998e-06
1530	2.5861542720769997e-14	1.675524854366e-06
1531	-8.1606325942023e-13	1.676567056616e-06
1532	5.4413230032977e-13	1.677785585616e-06
1533	7.9691372946977e-13	1.678890780016e-06
1534	5.459543217097699e-13	1.680081639666e-06
1535	7.2297154965977e-13	1.681235955646e-06
1536	5.7978403740977e-13	1.682292531176e-06
1537	7.4610282314977e-13	1.683406599886e-06
1538	3.987175525377e-14	1.6846107350759998e-06
1539	-6.8667053033023e-13	1.685794936426e-06
1540	1.9247000186977e-13	1.686957408566e-06
1541	1.1127952765997699e-12	1.688148114316e-06
1542	1.37065937869977e-12	1.689147124866e-06
1543	-5.897187885302301e-13	1.690289468236e-06
1544	-7.2296612132023e-13	1.691374626206e-06
1545	1.1730583843977e-13	1.6925657320760001e-06
1546	5.6271034602977e-13	1.693628155416e-06
1547	2.6070026026977e-13	1.6947667951759999e-06
1548	-5.3576529089023e-13	1.695945600126e-06
1549	5.4883645038977e-13	1.697132273976e-06
1550	8.0083770871977e-13	1.698151033696e-06
1551	-3.6979216585023003e-13	1.699288442336e-06
1552	-4.1827351376023e-13	1.700381294786e-06
1553	-4.2909975305023004e-13	1.701534748986e-06
1554	2.5496886500977e-13	1.702586677056e-06
1555	2.7120152980977e-13	1.703760321576e-06
1556	3.1341230045977e-13	1.704811387866e-06
1557	-2.2335495614023e-13	1.7059167772060001e-06
1558	6.8246717445977e-13	1.706958281816e-06
1559	3.613277750177e-14	1.708111787306e-06
1560	-2.912650280523e-14	1.709222983406e-06
1561	7.2769152221977e-13	1.710329521786e-06
1562	7.825785471897699e-13	1.711575945856e-06
1563	5.4430026221977e-13	1.712672317256e-06
1564	-1.7532028948023e-13	1.713865413426e-06
1565	4.8530182225977e-13	1.714977276386e-06
1566	1.6196544477977e-13	1.716083496716e-06
1567	-1.27017500880023e-12	1.717242880796e-06
1568	-7.2974301850023e-13	1.7183112853160001e-06
1569	1.23352458009977e-12	1.719491557356e-06
1570	1.1284389428977e-13	1.720611001946e-06
1571	-1.68811044450023e-12	1.721604698166e-06
1572	1.7987042579977e-13	1.722863064076e-06
1573	8.1556236784977e-13	1.723978189486e-06
1574	3.7572007651976997e-13	1.725054914316e-06
1575	-4.5633027038023e-13	1.726225491296e-06
1576	6.865128652297699e-13	1.727265949466e-06
1577	8.4191534515977e-13	1.728485791656e-06
1578	7.3292024891977e-13	1.7297154212260001e-06
1579	4.8310614651977e-13	1.730803564666e-06
1580	3.3305045345977e-13	1.731900295136e-06
1581	-2.0602080212022998e-13	1.733118280396e-06
1582	-1.29931396270023e-12	1.734215441766e-06
1583	-2.7695305616023e-13	1.7353982375859998e-06
1584	6.2112457070977e-13	1.736514163236e-06
1585	4.6669821713977e-13	1.7375730881559999e-06
1586	-7.6598505643023e-13	1.738619455676e-06
1587	-1.22120803200023e-12	1.7397467075959999e-06
1588	9.1715253549977e-13	1.7407674371059999e-06
1589	2.9954205616976997e-13	1.742020981136e-06
1590	-5.850548032602301e-13	1.743029358436e-06
1591	-3.4428873492023003e-13	1.744120005136e-06
1592	2.3463825867769997e-14	1.745363207776e-06
1593	-1.37717403620023e-12	1.746498687666e-06
1594	-2.01381654520023e-12	1.747575412486e-06
1595	-1.4328816767230004e-14	1.748690035206e-06
1596	1.39132355969977e-12	1.749834563806e-06
1597	6.2772133484977e-13	1.7509753580159998e-06
1598	-2.5495491687023004e-13	1.752120307246e-06
1599	-6.8424968828023e-13	1.753228394776e-06
1600	5.298008545877e-14	1.754326766736e-06
1601	4.6481777421977e-13	1.755441728006e-06
1602	-6.2788630264023e-13	1.756645473346e-06
1603	-1.9161101920002298e-12	1.757898689076e-06
1604	1.07180040399977e-12	1.7590076486459999e-06
1605	5.409982288097699e-13	1.760142902826e-06
1606	-6.9818565679023e-13	1.761279962656e-06
1607	-7.6885988242023e-13	1.762459844836e-06
1608	1.34972378089977e-12	1.763493460036e-06
1609	1.05476444319977e-12	1.764512968686e-06
1610	-5.1580095102023e-13	1.765728091596e-06
1611	-1.05967859430023e-12	1.766901182116e-06
1612	5.9499310836977e-13	1.7679739058059999e-06
1613	6.6243832748977e-13	1.7690236178659999e-06
1614	1.2209396945977e-13	1.770122020606e-06
1615	5.427654800097699e-13	1.771202048926e-06
1616	1.04495449509977e-12	1.772334707506e-06
1617	3.7798269358976997e-13	1.773512650676e-06
1618	-5.5577831536023e-13	1.774561418886e-06
1619	-4.8666443136023e-13	1.775719674436e-06
1620	1.2669953319977e-13	1.776885367996e-06
1621	-3.688561191023e-14	1.778070215686e-06
1622	-6.5315969880023e-13	1.779213256686e-06
1623	-1.2583178730002301e-12	1.780315927296e-06
1624	-1.7995141264023e-13	1.7814232248659999e-06
1625	7.9817466076977e-13	1.7825157797959999e-06
1626	-1.9652608681023e-13	1.783656645826e-06
1627	-1.22248235150023e-12	1.7847778755359998e-06
1628	-8.308414716202301e-13	1.7859388395459999e-06
1629	5.5523117340977e-13	1.786997631096e-06
1630	1.9720092846977e-13	1.788081486136e-06
1631	-8.898496485002301e-13	1.789296485936e-06
1632	-6.643060393802301e-13	1.790249247516e-06
1633	7.2869320798977e-13	1.791449658576e-06
1634	8.2686328204977e-13	1.792578870026e-06
1635	-2.2960240822023004e-13	1.793701033336e-06
1636	-6.609029002123001e-14	1.794718520896e-06
1637	-3.7413361560023003e-13	1.7959573428159999e-06
1638	-7.0824024508023e-13	1.796964488996e-06
1639	5.9505152988977e-13	1.798181674036e-06
